occurrence_class,ledger_id,path,line,blob,old_text,disposition,replacement_key,frozen_by_022,edit_in_place
MECHANISM_SUBSTITUTION_LABEL,C05b,artifacts/reports/R1L_STAGE1_OPERATOR_AUDIT.md,84,e4f0138e084a08b376d818f858a5638933abf9bb,substitutions — `SPATIAL_ONLY` gives every order order 0's spatial map while,ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,artifacts/reports/R1L_STAGE1_OPERATOR_AUDIT.md,85,e4f0138e084a08b376d818f858a5638933abf9bb,"keeping its own delays, `DELAY_ONLY` gives every order order 0's delays while",ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_A.md,28,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L1056` | `TOTAL_FLUX` | RIDGE_IDENTITY | -0.0000 | -0.0001 | +0.0002 | 2/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_A.md,29,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L1056` | `TOTAL_FLUX` | TSVD | -0.0000 | +0.0002 | +0.0012 | 3/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_A.md,30,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L224` | `TOTAL_FLUX` | RIDGE_IDENTITY | -0.0010 | -0.0019 | -0.0011 | 0/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_A.md,31,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L224` | `TOTAL_FLUX` | TSVD | -0.0046 | -0.0082 | -0.0020 | 1/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_A.md,32,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L448` | `TOTAL_FLUX` | RIDGE_IDENTITY | -0.0001 | -0.0004 | -0.0000 | 1/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_A.md,33,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L448` | `TOTAL_FLUX` | TSVD | -0.0003 | -0.0005 | +0.0005 | 3/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_A.md,34,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L1056` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | +0.0001 | +0.0001 | +0.0002 | 3/4 | yes | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_A.md,35,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L1056` | `UNRESOLVED_IMAGE` | TSVD | -0.0000 | +0.0001 | +0.0002 | 3/4 | yes | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_A.md,36,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L224` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | -0.0000 | -0.0000 | +0.0002 | 3/4 | no | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_A.md,37,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L224` | `UNRESOLVED_IMAGE` | TSVD | -0.0000 | -0.0002 | +0.0007 | 3/4 | no | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_A.md,38,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L448` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | -0.0000 | -0.0000 | +0.0001 | 3/4 | no | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_A.md,39,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L448` | `UNRESOLVED_IMAGE` | TSVD | -0.0000 | -0.0000 | +0.0001 | 3/4 | no | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_A.md,73,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L1056` | `TOTAL_FLUX` | 1.000e+00 | 3.162e-01 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_A.md,74,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L1056` | `UNRESOLVED_IMAGE` | 1.000e+00 | 1.000e+00 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_A.md,77,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L224` | `TOTAL_FLUX` | 1.000e+00 | 1.000e+00 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_A.md,78,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L224` | `UNRESOLVED_IMAGE` | 1.000e+00 | 1.000e-01 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_A.md,81,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L448` | `TOTAL_FLUX` | 1.000e+00 | 3.162e-01 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_A.md,82,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L448` | `UNRESOLVED_IMAGE` | 1.000e+00 | 1.000e+00 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_A.md,130,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L1056` | `TOTAL_FLUX` | 0.0 | 0.00 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_A.md,131,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L1056` | `UNRESOLVED_IMAGE` | 0.0 | 0.00 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_A.md,134,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L224` | `TOTAL_FLUX` | 0.0 | 0.00 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_A.md,135,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L224` | `UNRESOLVED_IMAGE` | 0.0 | 0.00 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_A.md,138,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L448` | `TOTAL_FLUX` | 0.0 | 0.00 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_A.md,139,b8e0e064c084b9f3886341202181d19b2496c8ba,| `L448` | `UNRESOLVED_IMAGE` | 0.0 | 0.00 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B.md,25,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L1056` | `TOTAL_FLUX` | RIDGE_IDENTITY | 100 | -0.007 | -0.011 | -0.001 | 1/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B.md,26,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L1056` | `TOTAL_FLUX` | TSVD | 100 | -0.001 | +0.001 | +0.024 | 1/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B.md,27,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L1056` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | 100 | +0.076 | -0.023 | +0.078 | 3/4 | yes | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B.md,28,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L1056` | `UNRESOLVED_IMAGE` | TSVD | 100 | +0.058 | -0.017 | +0.065 | 3/4 | yes | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B.md,31,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L1056` | `TOTAL_FLUX` | RIDGE_IDENTITY | 1000 | -0.009 | -0.016 | -0.009 | 1/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B.md,32,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L1056` | `TOTAL_FLUX` | TSVD | 1000 | -0.010 | -0.017 | -0.010 | 1/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B.md,33,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L1056` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | 1000 | +0.130 | +0.090 | +0.148 | 4/4 | yes | **MATERIAL** |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B.md,34,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L1056` | `UNRESOLVED_IMAGE` | TSVD | 1000 | +0.108 | +0.066 | +0.122 | 3/4 | yes | **MATERIAL** |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B.md,48,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,`TOTAL_FLUX` is negative at every class and SNR.,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B.md,56,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L224` | `TOTAL_FLUX` | RIDGE_IDENTITY | 100 | -0.055 | -0.073 | -0.022 | 1/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B.md,57,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L224` | `TOTAL_FLUX` | TSVD | 100 | -0.046 | -0.065 | -0.028 | 1/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B.md,58,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L224` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | 100 | +0.117 | -0.051 | +0.078 | 3/4 | yes | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B.md,59,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L224` | `UNRESOLVED_IMAGE` | TSVD | 100 | +0.059 | -0.034 | +0.053 | 3/4 | yes | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B.md,62,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L448` | `TOTAL_FLUX` | RIDGE_IDENTITY | 100 | -0.006 | -0.011 | +0.011 | 1/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B.md,63,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L448` | `TOTAL_FLUX` | TSVD | 100 | -0.003 | -0.010 | +0.001 | 1/4 | no | no |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B.md,64,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L448` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | 100 | +0.099 | -0.102 | +0.046 | 3/4 | yes | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B.md,65,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L448` | `UNRESOLVED_IMAGE` | TSVD | 100 | +0.015 | -0.357 | -0.080 | 3/4 | no | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B.md,79,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L1056` | `TOTAL_FLUX` | 100 | 0.0 | 0.0 | +0.0 | **no** |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B.md,80,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L1056` | `UNRESOLVED_IMAGE` | 100 | 0.0 | 0.0 | +0.0 | **no** |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B.md,82,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L1056` | `TOTAL_FLUX` | 1000 | 0.0 | 0.0 | +0.0 | **no** |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B.md,83,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `L1056` | `UNRESOLVED_IMAGE` | 1000 | 0.0 | 0.0 | +0.0 | **no** |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B.md,99,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `TOTAL_FLUX` | 100 | 0.000 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B.md,100,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `UNRESOLVED_IMAGE` | 100 | 0.010 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B.md,103,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `TOTAL_FLUX` | 1000 | 0.000 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B.md,104,2e1462ae6dc7fe22aa05267f34b8571426ce0dd6,| `UNRESOLVED_IMAGE` | 1000 | 0.042 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,26,07ae3a6b8c6505af835a2ed29f636291b24bace9,"| `TOTAL_FLUX` | RIDGE_IDENTITY | 100 | -0.005 | [-0.010, +0.000] | -0.000 | [-0.006, +0.007] | 1/4 | no |",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,27,07ae3a6b8c6505af835a2ed29f636291b24bace9,"| `TOTAL_FLUX` | TSVD | 100 | +0.006 | [-0.000, +0.013] | +0.027 | [+0.013, +0.043] | 2/4 | no |",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,28,07ae3a6b8c6505af835a2ed29f636291b24bace9,"| `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | 100 | +0.019 | [-0.073, +0.103] | -0.029 | [-0.100, +0.037] | 3/4 | no |",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,29,07ae3a6b8c6505af835a2ed29f636291b24bace9,"| `UNRESOLVED_IMAGE` | TSVD | 100 | +0.009 | [-0.084, +0.090] | -0.024 | [-0.079, +0.028] | 3/4 | no |",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,32,07ae3a6b8c6505af835a2ed29f636291b24bace9,"| `TOTAL_FLUX` | RIDGE_IDENTITY | 1000 | -0.009 | [-0.012, -0.004] | -0.010 | [-0.014, -0.006] | 1/4 | no |",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,33,07ae3a6b8c6505af835a2ed29f636291b24bace9,"| `TOTAL_FLUX` | TSVD | 1000 | -0.008 | [-0.012, -0.003] | -0.010 | [-0.014, -0.006] | 1/4 | no |",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,34,07ae3a6b8c6505af835a2ed29f636291b24bace9,"| `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | 1000 | +0.116 | [+0.031, +0.162] | +0.104 | [+0.067, +0.141] | 3/4 | **MATERIAL** |",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,35,07ae3a6b8c6505af835a2ed29f636291b24bace9,"| `UNRESOLVED_IMAGE` | TSVD | 1000 | +0.085 | [+0.019, +0.131] | +0.078 | [+0.042, +0.112] | 3/4 | no |",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,74,07ae3a6b8c6505af835a2ed29f636291b24bace9,| `TOTAL_FLUX` | 100 | joint_truth_noise | 0.0 | 0.0 | +0.0 | **no** |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,75,07ae3a6b8c6505af835a2ed29f636291b24bace9,| `UNRESOLVED_IMAGE` | 100 | joint_truth_noise | 0.0 | 0.0 | +0.0 | **no** |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,77,07ae3a6b8c6505af835a2ed29f636291b24bace9,| `TOTAL_FLUX` | 1000 | joint_truth_noise | 0.0 | 0.0 | +0.0 | **no** |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,78,07ae3a6b8c6505af835a2ed29f636291b24bace9,| `UNRESOLVED_IMAGE` | 1000 | joint_truth_noise | 0.0 | 0.0 | +0.0 | **no** |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,80,07ae3a6b8c6505af835a2ed29f636291b24bace9,| `TOTAL_FLUX` | 100 | truth_mean_noise | 0.0 | 0.0 | +0.0 | **no** |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,81,07ae3a6b8c6505af835a2ed29f636291b24bace9,| `UNRESOLVED_IMAGE` | 100 | truth_mean_noise | 0.0 | 0.0 | +0.0 | **no** |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,83,07ae3a6b8c6505af835a2ed29f636291b24bace9,| `TOTAL_FLUX` | 1000 | truth_mean_noise | 0.0 | 0.0 | +0.0 | **no** |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,84,07ae3a6b8c6505af835a2ed29f636291b24bace9,| `UNRESOLVED_IMAGE` | 1000 | truth_mean_noise | 0.0 | 0.0 | +0.0 | **no** |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_RETENTION_FIGURE,C05a,artifacts/reports/R1L_STAGE2R_B_GATE_COMPLETED.md,161,07ae3a6b8c6505af835a2ed29f636291b24bace9,"and 30.4%, mean lower bounds 21.0% and 23.7%. The unresolved arm is material on",INDEX_CONTROL_QUALIFICATION,retention,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,46,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,"| `L224` | `UNRESOLVED_IMAGE` | TSVD | 8.4533 | 8.4533 | -0.0000 | [-0.0033, +0.0032] | no | 2/4 |",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,47,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,"| `L224` | `TOTAL_FLUX` | TSVD | 8.4533 | 8.4736 | -0.0203 | [-0.0533, +0.0233] | no | 1/4 |",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,49,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,"| `L224` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | 8.4325 | 8.4326 | -0.0000 | [-0.0008, +0.0008] | no | 3/4 |",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,50,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,"| `L224` | `TOTAL_FLUX` | RIDGE_IDENTITY | 8.4325 | 8.4480 | -0.0155 | [-0.0223, -0.0104] | no | 0/4 |",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,52,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,"| `L448` | `UNRESOLVED_IMAGE` | TSVD | 8.4487 | 8.4487 | +0.0000 | [-0.0007, +0.0009] | no | 3/4 |",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,53,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,"| `L448` | `TOTAL_FLUX` | TSVD | 8.4487 | 8.4523 | -0.0035 | [-0.0080, +0.0011] | no | 1/4 |",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,55,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,"| `L448` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | 8.4417 | 8.4415 | +0.0003 | [-0.0004, +0.0010] | no | 3/4 |",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,56,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,"| `L448` | `TOTAL_FLUX` | RIDGE_IDENTITY | 8.4417 | 8.4445 | -0.0028 | [-0.0046, -0.0010] | no | 0/4 |",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,58,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,"| `L1056` | `UNRESOLVED_IMAGE` | TSVD | 8.4442 | 8.4434 | +0.0008 | [+0.0003, +0.0014] | **yes** | 3/4 |",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,59,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,"| `L1056` | `TOTAL_FLUX` | TSVD | 8.4442 | 8.4409 | +0.0033 | [-0.0008, +0.0078] | no | 3/4 |",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
